name	genename	timepoint	switch	pvalueSwitch	experiment	FCdown	FCup
CDHR1 (1 of many)	ENSDART00000169696.2	5.5	down	0.0482926654429117	MZspg		
mios	ENSDART00000169697.3	3.5	up	0.0579058841970544	MZspg		
qkia	ENSDART00000169708.2	5	up	0.0214880399973639	MZspg		
utp23	ENSDART00000169710.2	2.5	up	0.0692462794878306	MZspg		
zbtb14	ENSDART00000169725.2	4.5	down	0.0779413796116177	MZspg		
e2f1	ENSDART00000169726.2	5	up	0.0216683896920423	MZspg		
sgo1	ENSDART00000169729.2	5.5	up	0.0106119399820817	MZspg		
si:ch211-199b20.3	ENSDART00000169730.2	3.5	down	0.0067468311326857	MZspg		5.0hpf 5.5hpf 6.0hpf
CABZ01064859.1	ENSDART00000169743.2	2.5	up	0.0835212915052661	MZspg		
fbxo7	ENSDART00000169748.2	4	up	0.00560012141695876	MZspg		
FP236812.1	ENSDART00000169756.2	4	up	0.0515321570587419	MZspg		3.5hpf
ubn2b	ENSDART00000169757.2	2.5	up	0.0762659734183788	MZspg		
syt1a	ENSDART00000169764.2	5.5	down	0.102196143585092	MZspg		
rab25b	ENSDART00000169767.3	5.5	up	0.0509947501382519	MZspg		5.0hpf 5.5hpf 6.0hpf
ddb1	ENSDART00000169773.3	5.5	up	0.0761379243759928	MZspg		
RAB19	ENSDART00000169775.2	2.5	up	0.0812476025104059	MZspg		
utp6	ENSDART00000169780.2	3.5	up	0.0690052194553548	MZspg		
pcsk6	ENSDART00000169783.2	2.5	up	0.11399331318702	MZspg	6.0hpf	
cnksr3	ENSDART00000169787.3	5	up	0.00794972470512512	MZspg		
eps8a	ENSDART00000169805.2	5	up	0.0118787327677934	MZspg	6.0hpf	
si:ch211-207e19.15	ENSDART00000169806.2	5.5	up	0.0417070899155506	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
irf6	ENSDART00000169809.2	5.5	up	0.131376820007964	MZspg		5.0hpf
serp1	ENSDART00000169814.2	3.5	up	0.0944542086693142	MZspg		
galnt10	ENSDART00000169816.2	4	up	0.102501840874406	MZspg	6.0hpf	
psmg3	ENSDART00000169820.2	3.5	down	0.00462397683102156	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf	
cyp2aa8	ENSDART00000169821.2	5	up	0.0128548009275145	MZspg		3.5hpf 3.5hpf 4.0hpf 4.0hpf 4.5hpf 4.5hpf 5.0hpf 5.0hpf 5.5hpf 5.5hpf 6.0hpf 6.0hpf
pnpla3	ENSDART00000169823.2	5	up	0.0186162719429771	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf
trip4	ENSDART00000169830.2	5.5	down	0.02303804265455	MZspg		
ap3b1a	ENSDART00000169834.3	3	up	0.109237819057046	MZspg	2.5hpf 6.0hpf	
si:dkey-25i10.1	ENSDART00000169840.2	3.5	up	0.0270528220943146	MZspg		3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
pargl	ENSDART00000169845.2	NA	none	0.159931453224304	MZspg	6.0hpf	
wdr47b	ENSDART00000169847.3	4.5	down	0.000286824632444449	MZspg		
CU207221.1	ENSDART00000169850.2	4.5	up	0.00734156893677174	MZspg		4.0hpf
lcat	ENSDART00000169865.2	5	up	0.0586460784542011	MZspg		5.5hpf
CABZ01028771.1	ENSDART00000169881.2	2.5	up	0.0756276577784391	MZspg		
slc12a2	ENSDART00000169885.3	5.5	down	0.0589755368101988	MZspg		5.5hpf 6.0hpf
tmprss4a	ENSDART00000169894.2	5.5	up	0.0944862844687002	MZspg		5.0hpf
zbtb18	ENSDART00000169895.2	3.5	down	0.000280268971677211	MZspg	5.0hpf 5.5hpf 6.0hpf	
CABZ01084603.1	ENSDART00000169896.2	4	up	0.0805460746803276	MZspg		
PDCL3	ENSDART00000169907.2	5	up	0.00552207947075256	MZspg		
rbms1b	ENSDART00000169908.3	5.5	down	0.120385629333423	MZspg		
CABZ01110881.1	ENSDART00000169909.2	5	up	0.0238381805992893	MZspg		4.0hpf
gab2	ENSDART00000169912.2	4.5	down	0.00970975254609419	MZspg	4.5hpf 5.0hpf 5.5hpf 6.0hpf	
nop58	ENSDART00000169915.2	4.5	up	0.00612304086174353	MZspg		
dmxl2	ENSDART00000169916.2	5.5	up	0.00872414029403501	MZspg	2.5hpf	
trir	ENSDART00000169921.2	4.5	up	0.00545795903990154	MZspg		
ndel1b	ENSDART00000169923.2	3.5	down	0.000167777181481865	MZspg	3.5hpf	
pcsk2	ENSDART00000169931.2	2.5	down	0.0931386749859169	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
tmem176l.1	ENSDART00000169940.2	4	down	0.00951063064718038	MZspg		4.5hpf 5.0hpf
si:ch73-347e22.4	ENSDART00000169962.2	4	up	0.0676938636626466	MZspg		
igfbp3	ENSDART00000169966.2	4	down	0.000234625198481053	MZspg	4.0hpf 4.5hpf 5.0hpf	
gcna	ENSDART00000169970.2	3.5	down	0.00339034403711758	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf	
si:ch211-151g22.1	ENSDART00000169972.3	5	down	0.0200804203897266	MZspg		
bnip1b	ENSDART00000169977.3	5	down	0.0105216723871957	MZspg		
lto1	ENSDART00000169987.2	2.5	up	0.126047350561589	MZspg		
BX649355.1	ENSDART00000169989.2	2.5	up	0.0754986162744766	MZspg		3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
mapre3b	ENSDART00000170012.2	4.5	down	0.0149818614421807	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf	
zgc:173705	ENSDART00000170022.2	4.5	up	0.0160942164408421	MZspg		2.5hpf 3.0hpf 3.0hpf 3.5hpf 3.5hpf 3.5hpf 4.0hpf 4.0hpf 4.0hpf 4.5hpf 4.5hpf 4.5hpf 5.0hpf 5.0hpf 5.5hpf 5.5hpf 6.0hpf 6.0hpf
rbm12	ENSDART00000170043.2	4.5	up	0.000383480478193032	MZspg		
cdkn1cb	ENSDART00000170050.2	4.5	up	0.00303493532506094	MZspg		3.0hpf 3.5hpf
si:ch211-283l16.1	ENSDART00000170059.2	4	up	0.00842408748281764	MZspg		3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
si:dkey-207l24.2	ENSDART00000170066.2	4.5	up	0.000424268983306719	MZspg		
zgc:174314	ENSDART00000170067.2	4.5	up	0.0174604937881896	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
azi2	ENSDART00000170074.2	5.5	down	0.058690687895003	MZspg		
rbm5	ENSDART00000170084.2	4.5	up	0.0623245420405365	MZspg		6.0hpf
creb1b	ENSDART00000170094.2	NA	none	0.163788951977556	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf
trpm6	ENSDART00000170097.2	5	up	0.0211849597136605	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf
CABZ01085177.1	ENSDART00000170139.2	4	down	0.00456234337746431	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
CABZ01081747.1	ENSDART00000170148.2	3.5	down	0.0937592481968631	MZspg		
apooa	ENSDART00000170158.2	5.5	down	0.132969048309311	MZspg		
si:ch73-299h12.2	ENSDART00000170161.2	3	up	0.0487793940424567	MZspg		3.0hpf 3.5hpf
si:ch211-145h19.5	ENSDART00000170163.2	4.5	up	0.0189792496408169	MZspg	2.5hpf 3.0hpf	4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
acat1	ENSDART00000170182.2	4	down	0.00222242540675011	MZspg		
slc6a16b	ENSDART00000170194.2	4.5	down	0.0319856779208965	MZspg		
BX682558.1	ENSDART00000170200.2	2.5	down	0.10218764606432	MZspg		
si:ch211-196l7.4	ENSDART00000170210.2	4.5	up	0.0411931297707308	MZspg	4.0hpf 4.5hpf 5.0hpf	
glula	ENSDART00000170216.2	5.5	up	0.00838911556321909	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf	
shcbp1	ENSDART00000170224.3	3.5	down	0.082646442140749	MZspg		
rab3gap1	ENSDART00000170281.2	3	up	0.144254713574129	MZspg		
si:dkeyp-20g2.1	ENSDART00000170293.2	5	down	0.00708143418340423	MZspg		
actr5	ENSDART00000170312.2	4.5	down	0.067305977973956	MZspg		
si:dkey-102m7.3	ENSDART00000170317.2	4.5	up	0.0192460075030786	MZspg		4.5hpf 6.0hpf
hdac12	ENSDART00000170329.2	5.5	down	0.054943894898124	MZspg		
nudc	ENSDART00000170335.2	4.5	up	0.0199793611710309	MZspg		
pfklb	ENSDART00000170345.2	3	up	0.119467170758939	MZspg		
cntn1a	ENSDART00000170348.2	5	up	0.00688365712460348	MZspg	5.5hpf 6.0hpf	
nbeal1	ENSDART00000170351.2	3.5	down	0.00835478514908117	MZspg		6.0hpf
cobll1b	ENSDART00000170352.2	5.5	up	0.00121557126277594	MZspg		
acvr2bb	ENSDART00000170353.3	2.5	down	0.0958353932261897	MZspg		
stambpb	ENSDART00000170360.2	5	down	0.0780198483809036	MZspg		
zgc:86738	ENSDART00000170366.2	2.5	up	0.0807705059845085	MZspg	2.5hpf 3.0hpf	
mpp7a	ENSDART00000170376.3	4.5	down	0.00564587181631226	MZspg		
ASS1	ENSDART00000170382.2	5	down	0.0611717201027266	MZspg	2.5hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf	
hdac7a	ENSDART00000170393.2	5	up	0.0103019497784963	MZspg		5.0hpf 6.0hpf
grm5b	ENSDART00000170398.2	5	up	0.0947686409678271	MZspg		
znf1077	ENSDART00000170406.2	4.5	up	0.0255935905885837	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
nup153	ENSDART00000170409.2	5.5	up	0.0349294262838693	MZspg		
tmem107	ENSDART00000170410.2	4	up	0.0866280427738144	MZspg	3.0hpf	
si:ch73-138e16.6	ENSDART00000170421.2	2.5	up	0.0813255890933533	MZspg		
si:dkey-19b23.8	ENSDART00000170422.2	4.5	down	0.00179125090605614	MZspg		
rnf126	ENSDART00000170428.3	5	down	0.057184536049126	MZspg		
cldn23b	ENSDART00000170441.2	4.5	up	0.00111123291126469	MZspg		
CABZ01057891.1	ENSDART00000170446.2	2.5	up	0.10344966473506	MZspg	3.5hpf 4.0hpf 5.0hpf 5.5hpf	
slc20a1b	ENSDART00000170453.3	2.5	up	0.0930533463060277	MZspg		
akap8l	ENSDART00000170454.2	3.5	up	0.0336940125548926	MZspg		
nsg2	ENSDART00000170457.2	5	up	0.00376604182408424	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
col5a3a	ENSDART00000170461.2	NA	none	0.176953565997997	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf
ghrhra	ENSDART00000170470.2	5	up	0.00145589416152081	MZspg	2.5hpf 3.0hpf 3.5hpf	
znf1082	ENSDART00000170474.2	2.5	up	0.0718717693784137	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
gpr1	ENSDART00000170481.2	5.5	up	0.0148321005805364	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf
prpf39	ENSDART00000170482.2	5	up	0.00536283639546498	MZspg		
rprd1a	ENSDART00000170505.2	5	up	0.000906971561199788	MZspg		
top1mt	ENSDART00000170514.2	5	up	0.00645103310193385	MZspg	2.5hpf	
zgc:171673	ENSDART00000170520.3	5	down	0.0258277451997754	MZspg		
vent	ENSDART00000170527.2	5	up	0.000165484504906277	MZspg		3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
zgc:114200	ENSDART00000170548.2	4.5	up	0.130221142252625	MZspg		
mslna	ENSDART00000170553.2	2.5	up	0.118869500333853	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
nfrkb	ENSDART00000170556.2	5.5	up	0.0512324126265982	MZspg		
syt12	ENSDART00000170569.3	4.5	up	0.0133724743214918	MZspg	5.0hpf 6.0hpf	2.5hpf 3.0hpf 3.5hpf
CU074330.1	ENSDART00000170574.2	2.5	up	0.107813793566112	MZspg	2.5hpf 3.0hpf 3.5hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
glud1b	ENSDART00000170582.2	5	up	0.00423237473537574	MZspg		
mibp	ENSDART00000170589.2	2.5	up	0.0689108390282611	MZspg	3.5hpf	
si:ch1073-228h2.2	ENSDART00000170601.2	3.5	down	0.0451110492458593	MZspg		
armc10	ENSDART00000170605.2	4	down	0.0410479156160786	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf	
b4galt7	ENSDART00000170614.2	4	down	0.0485117677395315	MZspg		
ctxn1	ENSDART00000170620.2	4.5	down	0.00107821325760826	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
kdrl	ENSDART00000170626.2	2.5	up	0.0894731388933617	MZspg		
tpcn2	ENSDART00000170637.2	4.5	down	0.000139140323272557	MZspg		
zgc:173705	ENSDART00000170639.2	4.5	up	0.064336401009236	MZspg		2.5hpf 3.0hpf 3.0hpf 3.5hpf 3.5hpf 3.5hpf 4.0hpf 4.0hpf 4.0hpf 4.5hpf 4.5hpf 4.5hpf 5.0hpf 5.0hpf 5.5hpf 5.5hpf 6.0hpf 6.0hpf
myo5c	ENSDART00000170640.2	5.5	down	0.0467639842177838	MZspg		
thumpd1	ENSDART00000170646.2	4.5	up	0.0136629021240761	MZspg	2.5hpf 3.0hpf 3.5hpf	
dolpp1	ENSDART00000170653.3	3.5	down	0.0478294503629622	MZspg		
zgc:158464	ENSDART00000170663.3	5.5	down	0.0321266085295498	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
lamb1a	ENSDART00000170673.2	5.5	up	0.00150951523998066	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
gli1	ENSDART00000170685.3	2.5	up	0.0770440642684932	MZspg		
si:ch1073-416d2.3	ENSDART00000170686.2	5.5	up	0.0763316866099254	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 5.0hpf
wdr48a	ENSDART00000170688.2	5	down	0.0441869714038532	MZspg		
lrit1b	ENSDART00000170695.3	5	down	0.110343891983349	MZspg	6.0hpf	
FO905040.1	ENSDART00000170698.2	4.5	up	0.0474516787758972	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf	
nacc1b	ENSDART00000170700.2	5	down	0.0188724305597144	MZspg	5.0hpf 6.0hpf	
st8sia1	ENSDART00000170709.2	4	down	0.0591780869171586	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
brpf1	ENSDART00000170712.2	5.5	up	0.0844292243665595	MZspg		
ap1g1	ENSDART00000170714.3	4.5	down	0.0025436543884364	MZspg		
CABZ01111454.1	ENSDART00000170753.2	2.5	up	0.0893351274726362	MZspg		
slc30a8	ENSDART00000170755.2	5	up	0.0497808502821259	MZspg	2.5hpf	
kntc1	ENSDART00000170757.2	3.5	down	8.63575803120575e-05	MZspg		
tcirg1b	ENSDART00000170758.2	4	down	0.00410943227987892	MZspg		
hist1h2a4	ENSDART00000170763.3	3.5	up	0.030953291788834	MZspg	2.5hpf 2.5hpf 3.0hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
ved	ENSDART00000170767.2	5	up	0.00649159101281394	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
znf1015	ENSDART00000170775.3	4.5	down	0.102799978851456	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.0hpf 5.0hpf 5.5hpf 6.0hpf 6.0hpf
dusp7	ENSDART00000170778.2	5.5	down	0.0602202573764017	MZspg		
phospho2	ENSDART00000170781.2	4.5	up	0.0103125671145772	MZspg	4.5hpf	
fam78aa	ENSDART00000170787.2	5	down	0.00378096563890828	MZspg	6.0hpf	
fcho1	ENSDART00000170792.2	4	down	0.0156448321999894	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf	
BX530097.1	ENSDART00000170798.2	5	up	0.00180664082826631	MZspg		
ctnnbl1	ENSDART00000170799.2	5.5	up	0.0117475937962644	MZspg		
slc25a17	ENSDART00000170809.2	2.5	up	0.0917319178771053	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
ccpg1	ENSDART00000170827.2	5.5	down	0.0743164883249272	MZspg		
znf1179	ENSDART00000170834.2	4.5	up	0.00101378070272606	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
eci2	ENSDART00000170835.2	3.5	down	0.028807333557141	MZspg		
haus6	ENSDART00000170853.2	4	down	0.00496426921488313	MZspg		
MYO9B	ENSDART00000170876.2	4	down	0.00227514476102009	MZspg		
dennd1b	ENSDART00000170886.2	4.5	down	0.00175485367646599	MZspg	5.0hpf 6.0hpf 6.0hpf	
adam10b	ENSDART00000170892.2	4	up	0.0864194425025102	MZspg		
znf992	ENSDART00000170896.2	2.5	up	0.0760819547646829	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
si:ch73-389b16.2	ENSDART00000170915.2	3.5	down	0.00092232601484854	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf	
junbb	ENSDART00000170917.2	5	up	0.000783709859273007	MZspg	2.5hpf 3.0hpf 3.5hpf 5.5hpf 6.0hpf	
cnn1b	ENSDART00000170927.2	5	down	0.081225801058923	MZspg		
nr1h3	ENSDART00000170935.3	4.5	down	0.023398226731521	MZspg		
utrn	ENSDART00000170942.3	2.5	down	0.10349757326097	MZspg	6.0hpf	
unc5a	ENSDART00000170949.2	5.5	down	0.0193894148372687	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf
fn3krp	ENSDART00000170955.2	5.5	down	0.0923621172855605	MZspg		
si:ch211-108c17.2	ENSDART00000170959.2	5.5	down	0.0730658751137248	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
dbt	ENSDART00000170960.2	5.5	up	0.0149279618291461	MZspg		
PITPNC1	ENSDART00000170974.2	3	down	0.143522624825569	MZspg		
gas8	ENSDART00000170982.2	4	down	0.0124351698571513	MZspg		
lmnb2	ENSDART00000170983.2	5	up	0.000855187377699518	MZspg		
ago4	ENSDART00000170988.2	4.5	down	0.0516645035972726	MZspg		
si:zfos-943e10.1	ENSDART00000170992.2	5	up	0.00182478341204451	MZspg		4.0hpf 4.5hpf 5.0hpf
si:dkey-31g6.4	ENSDART00000171005.2	2.5	up	0.135584515561278	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf
ctnna1	ENSDART00000171009.2	5	up	0.0246939803375802	MZspg		
si:ch211-128m15.3	ENSDART00000171033.2	3.5	down	0.000922997022572147	MZspg		
usp49	ENSDART00000171036.2	5	up	0.0106142529304295	MZspg	2.5hpf 3.5hpf	
eloa	ENSDART00000171041.2	2.5	up	0.0813783598499206	MZspg		
pald1a	ENSDART00000171058.2	2.5	up	0.0951309894436967	MZspg		
SEC14L1	ENSDART00000171072.2	4	down	0.000168606111381031	MZspg		
zgc:111868	ENSDART00000171075.2	5.5	down	0.0699131064641044	MZspg	6.0hpf	
msh6	ENSDART00000171080.2	2.5	down	0.13175097462649	MZspg		
si:ch211-286o17.1	ENSDART00000171087.3	5	up	0.0204039111348284	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
sox32	ENSDART00000171095.3	5	up	0.0026914697000372	MZspg		3.5hpf 5.0hpf 5.5hpf 6.0hpf
naa38	ENSDART00000171107.2	NA	none	0.180782465818896	MZspg		
si:ch211-120c15.3	ENSDART00000171108.2	5	up	0.0342301320125531	MZspg	5.0hpf 5.5hpf 6.0hpf	
cyp2aa9	ENSDART00000171119.2	5.5	up	0.0031446268222064	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
add1	ENSDART00000171131.2	4.5	up	0.0308441150979586	MZspg		
pdia3	ENSDART00000171137.2	2.5	up	0.0852548123304664	MZspg	6.0hpf	
xpot	ENSDART00000171138.2	4	up	0.10184361371011	MZspg		
HPDL	ENSDART00000171146.2	5.5	down	0.0719605497738046	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 5.0hpf 5.5hpf 6.0hpf
CABZ01088274.1	ENSDART00000171152.2	2.5	up	0.0810911958471376	MZspg		
anapc2	ENSDART00000171159.2	5	down	0.0182632030713505	MZspg		
FO818719.1	ENSDART00000171182.2	5.5	down	0.136360867463362	MZspg	2.5hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
mcc	ENSDART00000171193.2	NA	none	0.156218962163893	MZspg		3.0hpf 3.5hpf 4.0hpf 5.0hpf
chmp1b	ENSDART00000171199.2	5	up	0.0506005116294995	MZspg		
uncx	ENSDART00000171213.2	2.5	up	0.0719504979688019	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf
nars2	ENSDART00000171214.2	4.5	down	0.00417175769770517	MZspg		
ap2b1	ENSDART00000171248.2	4	up	0.0610587391735937	MZspg		
man2a1	ENSDART00000171252.2	2.5	up	0.0902032607404827	MZspg	6.0hpf	
si:ch211-155e24.3	ENSDART00000171264.2	5	up	0.00527974304542755	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
tgm5l	ENSDART00000171265.3	3	up	0.0734678294623006	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf
tuba7l	ENSDART00000171267.2	5.5	up	0.0580193200282757	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf	
map2k6	ENSDART00000171268.2	5	up	0.0278495537383074	MZspg		
ckap2l	ENSDART00000171270.2	5	up	0.00871359987759179	MZspg		2.5hpf 3.5hpf
ddx47	ENSDART00000171278.2	4.5	up	0.0307639782063981	MZspg	2.5hpf 2.5hpf	5.5hpf 6.0hpf 6.0hpf
si:ch73-158p21.2	ENSDART00000171289.3	5	down	0.0582750471300009	MZspg		2.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
zgc:103508	ENSDART00000171298.2	4.5	up	0.0201953308113627	MZspg		
CCDC127	ENSDART00000171308.2	4	down	0.00808111053013338	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
CABZ01085878.1	ENSDART00000171317.2	4.5	up	0.0707999330016843	MZspg		
dcp2	ENSDART00000171320.2	5	up	0.0405386026737244	MZspg		5.5hpf 6.0hpf
mipol1	ENSDART00000171324.2	5	down	0.00241620808162091	MZspg	6.0hpf	
tfe3a	ENSDART00000171325.2	4	down	0.000921748753800689	MZspg		
map4k4	ENSDART00000171335.2	NA	none	0.155451906548702	MZspg		
fam193a	ENSDART00000171340.2	3.5	down	0.0176963018485436	MZspg		
tmem42a	ENSDART00000171342.2	5.5	down	0.023609733109906	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
FP102192.1	ENSDART00000171343.2	5	up	0.0291138276639793	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf
si:ch211-27e6.1	ENSDART00000171352.2	5	up	0.00257005157405021	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
map3k4	ENSDART00000171371.2	4	down	0.00139192791582599	MZspg		
top1mt	ENSDART00000171380.2	5.5	up	0.0673827097570495	MZspg	2.5hpf	
ppp4r1	ENSDART00000171389.2	5.5	down	0.114343288418776	MZspg		4.0hpf
efr3a	ENSDART00000171393.2	4.5	down	0.0116285335080761	MZspg		
ccnd1	ENSDART00000171395.2	4	up	0.019789088325869	MZspg		3.5hpf 4.0hpf 4.0hpf 4.5hpf 4.5hpf 5.0hpf 6.0hpf
ctdsplb	ENSDART00000171397.2	2.5	down	0.0233807308293077	MZspg		
pigb	ENSDART00000171402.2	5	down	0.0138582149615704	MZspg		
CABZ01075521.1	ENSDART00000171410.2	5	down	0.0107917454654171	MZspg	5.0hpf 5.5hpf	
si:dkey-262g12.14	ENSDART00000171414.3	5.5	up	0.0639931116308008	MZspg		
si:ch73-299h12.3	ENSDART00000171417.2	4	up	0.00508934029062769	MZspg		3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
BX908401.1	ENSDART00000171430.2	5	up	0.00847140204066643	MZspg		
CABZ01034698.2	ENSDART00000171432.2	5.5	down	0.0814925705453433	MZspg		2.5hpf
dtwd2	ENSDART00000171440.2	4.5	up	0.0142373126070366	MZspg		
sphk2	ENSDART00000171454.2	4	down	0.0016680972888975	MZspg	4.5hpf 5.0hpf	
cyp2aa2	ENSDART00000171459.2	5	up	0.00788492947210817	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
CABZ01076737.1	ENSDART00000171477.2	4.5	down	0.00565879253565182	MZspg	5.0hpf 6.0hpf	
cldn10b	ENSDART00000171501.2	4	up	0.00216517696022211	MZspg		4.5hpf
acp7	ENSDART00000171509.2	4.5	down	0.115454108401638	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
znf1015	ENSDART00000171513.2	5.5	up	0.0031544243465399	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.0hpf 5.0hpf 5.5hpf 6.0hpf 6.0hpf
TMEM200C	ENSDART00000171523.2	2.5	up	0.0768337778491377	MZspg		5.5hpf 6.0hpf
znfx1	ENSDART00000171531.2	3.5	up	0.00694113744280522	MZspg	6.0hpf 6.0hpf	
zbtb3	ENSDART00000171565.2	3.5	down	0.000178870651340368	MZspg		
hrasa	ENSDART00000171589.2	5.5	down	0.022212156825603	MZspg		
chmp1a	ENSDART00000171602.2	4.5	up	0.0256308115323416	MZspg		
mrps2	ENSDART00000171603.2	4.5	down	0.00958961846892903	MZspg		
socs9	ENSDART00000171605.2	5.5	up	0.008770743222274	MZspg		4.0hpf
BX324224.1	ENSDART00000171638.2	5	up	0.0597719554578348	MZspg	2.5hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf	
pcxa	ENSDART00000171641.2	4.5	down	0.0353701822912615	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
si:ch73-299h12.9	ENSDART00000171645.2	3.5	down	0.00277653451164528	MZspg	3.5hpf 4.0hpf 4.5hpf	6.0hpf
CABZ01083166.1	ENSDART00000171654.2	5	down	0.046168263488591	MZspg		3.0hpf 4.0hpf
znf1174	ENSDART00000171662.2	4.5	down	0.00133769283527807	MZspg	2.5hpf 3.0hpf 4.0hpf	
ubb	ENSDART00000171678.2	3	up	0.0922864513198445	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
aatkb	ENSDART00000171682.2	4	down	0.00746164123821347	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
XPO5	ENSDART00000171687.2	5.5	up	0.066860580515159	MZspg		5.0hpf
lrfn5a	ENSDART00000171689.2	4.5	down	0.00364832517661751	MZspg	5.5hpf 6.0hpf	
