"name"	"genename"	"pvalueSwitch"	"switch"	"timepoint"	"experiment"
"ENSDART00000170317.2"	"si:dkey-102m7.3"	0.123150711574126	"1"	"4.0"	"MZspg"
"ENSDART00000170329.2"	"hdac12"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170335.2"	"nudc"	0.10308940402434	"1"	"4.0"	"MZspg"
"ENSDART00000170345.2"	"pfklb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170348.2"	"cntn1a"	0.143660380992281	"1"	"4.0"	"MZspg"
"ENSDART00000170351.2"	"nbeal1"	0.109413106724686	"-1"	"3.0"	"MZspg"
"ENSDART00000170352.2"	"cobll1b"	0.110589617233495	"1"	"5.0"	"MZspg"
"ENSDART00000170353.3"	"acvr2bb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170360.2"	"stambpb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170366.2"	"zgc:86738"	0.148580987905591	"1"	"4.5"	"MZspg"
"ENSDART00000170376.3"	"mpp7a"	0.129310817499259	"-1"	"3.5"	"MZspg"
"ENSDART00000170382.2"	"ASS1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170393.2"	"hdac7a"	0.142220947182355	"1"	"4.5"	"MZspg"
"ENSDART00000170398.2"	"grm5b"	0.136267821522842	"1"	"5.0"	"MZspg"
"ENSDART00000170406.2"	"znf1077"	0.126506425636662	"1"	"4.0"	"MZspg"
"ENSDART00000170409.2"	"nup153"	0.0784916527600615	"1"	"5.0"	"MZspg"
"ENSDART00000170410.2"	"tmem107"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170421.2"	"si:ch73-138e16.6"	0.134549025363623	"1"	"4.5"	"MZspg"
"ENSDART00000170422.2"	"si:dkey-19b23.8"	0.137670185258396	"-1"	"3.5"	"MZspg"
"ENSDART00000170428.3"	"rnf126"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170441.2"	"cldn23b"	0.111760068465754	"1"	"3.5"	"MZspg"
"ENSDART00000170446.2"	"CABZ01057891.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170453.3"	"slc20a1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170454.2"	"akap8l"	0.145676708505621	"1"	"3.5"	"MZspg"
"ENSDART00000170457.2"	"nsg2"	0.125832908107543	"1"	"4.0"	"MZspg"
"ENSDART00000170461.2"	"col5a3a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170470.2"	"ghrhra"	0.0979715320813292	"1"	"4.0"	"MZspg"
"ENSDART00000170474.2"	"znf1082"	0.130255347392635	"1"	"4.5"	"MZspg"
"ENSDART00000170481.2"	"gpr1"	0.137818947311036	"1"	"4.0"	"MZspg"
"ENSDART00000170482.2"	"prpf39"	0.113744286386881	"1"	"4.0"	"MZspg"
"ENSDART00000170505.2"	"rprd1a"	0.0863111734845231	"1"	"4.0"	"MZspg"
"ENSDART00000170514.2"	"top1mt"	0.107973587361213	"1"	"4.0"	"MZspg"
"ENSDART00000170520.3"	"zgc:171673"	0.140559324345439	"-1"	"4.0"	"MZspg"
"ENSDART00000170527.2"	"vent"	0.101204040649299	"1"	"4.0"	"MZspg"
"ENSDART00000170548.2"	"zgc:114200"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170553.2"	"mslna"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170556.2"	"nfrkb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170569.3"	"syt12"	0.0857254019334903	"1"	"4.0"	"MZspg"
"ENSDART00000170574.2"	"CU074330.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170582.2"	"glud1b"	0.0981788555654718	"1"	"4.0"	"MZspg"
"ENSDART00000170589.2"	"mibp"	0.142478148740715	"1"	"5.0"	"MZspg"
"ENSDART00000170601.2"	"si:ch1073-228h2.2"	0.140328144422967	"-1"	"3.5"	"MZspg"
"ENSDART00000170605.2"	"armc10"	0.133140725577733	"-1"	"3.0"	"MZspg"
"ENSDART00000170614.2"	"b4galt7"	0.131863206376803	"-1"	"4.0"	"MZspg"
"ENSDART00000170620.2"	"ctxn1"	0.128066990094343	"-1"	"3.5"	"MZspg"
"ENSDART00000170626.2"	"kdrl"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170637.2"	"tpcn2"	0.0677964357768264	"-1"	"4.0"	"MZspg"
"ENSDART00000170639.2"	"zgc:173705"	0.107078602922369	"1"	"4.5"	"MZspg"
"ENSDART00000170640.2"	"myo5c"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170646.2"	"thumpd1"	0.139810488580314	"1"	"3.5"	"MZspg"
"ENSDART00000170653.3"	"dolpp1"	0.141945375216734	"-1"	"3.5"	"MZspg"
"ENSDART00000170663.3"	"zgc:158464"	0.127774484142426	"-1"	"4.5"	"MZspg"
"ENSDART00000170673.2"	"lamb1a"	0.044509011963768	"1"	"5.0"	"MZspg"
"ENSDART00000170685.3"	"gli1"	0.103513932880075	"1"	"5.0"	"MZspg"
"ENSDART00000170686.2"	"si:ch1073-416d2.3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170688.2"	"wdr48a"	0.0976982487642937	"-1"	"4.5"	"MZspg"
"ENSDART00000170695.3"	"lrit1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170698.2"	"FO905040.1"	0.138868833851706	"1"	"4.0"	"MZspg"
"ENSDART00000170700.2"	"nacc1b"	0.124538692584029	"-1"	"4.5"	"MZspg"
"ENSDART00000170709.2"	"st8sia1"	0.149551006715463	"-1"	"4.0"	"MZspg"
"ENSDART00000170712.2"	"brpf1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170714.3"	"ap1g1"	0.0957562122450175	"-1"	"3.5"	"MZspg"
"ENSDART00000170753.2"	"CABZ01111454.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170755.2"	"slc30a8"	0.103447179924832	"1"	"4.5"	"MZspg"
"ENSDART00000170757.2"	"kntc1"	0.0367499702878137	"-1"	"3.0"	"MZspg"
"ENSDART00000170758.2"	"tcirg1b"	0.0972384781536365	"-1"	"3.5"	"MZspg"
"ENSDART00000170763.3"	"hist1h2a4"	0.13577464330467	"1"	"3.5"	"MZspg"
"ENSDART00000170767.2"	"ved"	0.149815796010885	"1"	"4.0"	"MZspg"
"ENSDART00000170775.3"	"znf1015"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170778.2"	"dusp7"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170781.2"	"phospho2"	0.102573746662344	"1"	"4.0"	"MZspg"
"ENSDART00000170787.2"	"fam78aa"	0.0338757860154204	"-1"	"4.5"	"MZspg"
"ENSDART00000170792.2"	"fcho1"	0.124924536354533	"-1"	"3.5"	"MZspg"
"ENSDART00000170798.2"	"BX530097.1"	0.103434482071593	"1"	"4.0"	"MZspg"
"ENSDART00000170799.2"	"ctnnbl1"	0.147660404208548	"1"	"4.0"	"MZspg"
"ENSDART00000170809.2"	"slc25a17"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170827.2"	"ccpg1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170834.2"	"znf1179"	0.0657205014331541	"1"	"4.0"	"MZspg"
"ENSDART00000170835.2"	"eci2"	0.0727757797116475	"-1"	"3.5"	"MZspg"
"ENSDART00000170853.2"	"haus6"	0.137558681118948	"-1"	"3.0"	"MZspg"
"ENSDART00000170876.2"	"MYO9B"	0.0432853199621492	"-1"	"3.5"	"MZspg"
"ENSDART00000170886.2"	"dennd1b"	0.0628270753375171	"-1"	"3.5"	"MZspg"
"ENSDART00000170892.2"	"adam10b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170896.2"	"znf992"	0.104447643382907	"1"	"5.0"	"MZspg"
"ENSDART00000170915.2"	"si:ch73-389b16.2"	0.0592952359335804	"-1"	"3.0"	"MZspg"
"ENSDART00000170917.2"	"junbb"	0.0773750020957577	"1"	"4.5"	"MZspg"
"ENSDART00000170927.2"	"cnn1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170935.3"	"nr1h3"	0.115579735209963	"-1"	"4.0"	"MZspg"
"ENSDART00000170942.3"	"utrn"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170949.2"	"unc5a"	0.131005714822818	"-1"	"4.5"	"MZspg"
"ENSDART00000170955.2"	"fn3krp"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170959.2"	"si:ch211-108c17.2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170960.2"	"dbt"	0.149960211708829	"1"	"4.0"	"MZspg"
"ENSDART00000170974.2"	"PITPNC1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170982.2"	"gas8"	0.0597035949459445	"-1"	"3.5"	"MZspg"
"ENSDART00000170983.2"	"lmnb2"	0.100684899669736	"1"	"4.0"	"MZspg"
"ENSDART00000170988.2"	"ago4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000170992.2"	"si:zfos-943e10.1"	0.117129049519185	"1"	"4.0"	"MZspg"
"ENSDART00000171005.2"	"si:dkey-31g6.4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171009.2"	"ctnna1"	0.0902667234181899	"1"	"4.5"	"MZspg"
"ENSDART00000171033.2"	"si:ch211-128m15.3"	0.0665024975573048	"-1"	"3.0"	"MZspg"
"ENSDART00000171036.2"	"usp49"	0.145137837744658	"1"	"4.0"	"MZspg"
"ENSDART00000171041.2"	"eloa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171058.2"	"pald1a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171072.2"	"SEC14L1"	0.0969587534394153	"-1"	"3.5"	"MZspg"
"ENSDART00000171075.2"	"zgc:111868"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171080.2"	"msh6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171087.3"	"si:ch211-286o17.1"	0.140069364136242	"1"	"4.0"	"MZspg"
"ENSDART00000171095.3"	"sox32"	0.0690624946174339	"1"	"4.5"	"MZspg"
"ENSDART00000171107.2"	"naa38"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171108.2"	"si:ch211-120c15.3"	0.0750276553467467	"1"	"4.5"	"MZspg"
"ENSDART00000171119.2"	"cyp2aa9"	0.107126000476446	"1"	"4.5"	"MZspg"
"ENSDART00000171131.2"	"add1"	0.132899808749097	"1"	"4.0"	"MZspg"
"ENSDART00000171137.2"	"pdia3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171138.2"	"xpot"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171146.2"	"HPDL"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171152.2"	"CABZ01088274.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171159.2"	"anapc2"	0.120903312164812	"-1"	"4.5"	"MZspg"
"ENSDART00000171182.2"	"FO818719.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171193.2"	"mcc"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171199.2"	"chmp1b"	0.0913839695195238	"1"	"4.5"	"MZspg"
"ENSDART00000171213.2"	"uncx"	0.127411653193724	"1"	"5.0"	"MZspg"
"ENSDART00000171214.2"	"nars2"	0.0449276921278436	"-1"	"4.0"	"MZspg"
"ENSDART00000171248.2"	"ap2b1"	0.133093479752596	"1"	"4.5"	"MZspg"
"ENSDART00000171252.2"	"man2a1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171264.2"	"si:ch211-155e24.3"	0.047982052037985	"1"	"4.5"	"MZspg"
"ENSDART00000171265.3"	"tgm5l"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171267.2"	"tuba7l"	0.145169148142579	"1"	"5.0"	"MZspg"
"ENSDART00000171268.2"	"map2k6"	0.0895274970461192	"1"	"4.5"	"MZspg"
"ENSDART00000171270.2"	"ckap2l"	0.0949964355537892	"1"	"4.0"	"MZspg"
"ENSDART00000171278.2"	"ddx47"	0.111897746569571	"1"	"4.0"	"MZspg"
"ENSDART00000171289.3"	"si:ch73-158p21.2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171298.2"	"zgc:103508"	0.11484972379476	"1"	"4.0"	"MZspg"
"ENSDART00000171308.2"	"CCDC127"	0.0888695671436889	"-1"	"3.5"	"MZspg"
"ENSDART00000171317.2"	"CABZ01085878.1"	0.128076243982717	"1"	"4.5"	"MZspg"
"ENSDART00000171320.2"	"dcp2"	0.119174321766241	"1"	"4.5"	"MZspg"
"ENSDART00000171324.2"	"mipol1"	0.0949599085955646	"-1"	"4.5"	"MZspg"
"ENSDART00000171325.2"	"tfe3a"	0.0585254488209618	"-1"	"3.5"	"MZspg"
"ENSDART00000171335.2"	"map4k4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171340.2"	"fam193a"	0.0460671592341071	"-1"	"3.5"	"MZspg"
"ENSDART00000171342.2"	"tmem42a"	0.135341590718795	"-1"	"5.0"	"MZspg"
"ENSDART00000171343.2"	"FP102192.1"	0.116739893797457	"1"	"4.5"	"MZspg"
"ENSDART00000171352.2"	"si:ch211-27e6.1"	0.0908055357676598	"1"	"4.0"	"MZspg"
"ENSDART00000171371.2"	"map3k4"	0.0570707762571193	"-1"	"3.5"	"MZspg"
"ENSDART00000171380.2"	"top1mt"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171389.2"	"ppp4r1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171393.2"	"efr3a"	0.139486719846428	"-1"	"4.0"	"MZspg"
"ENSDART00000171395.2"	"ccnd1"	0.104379468347179	"1"	"3.5"	"MZspg"
"ENSDART00000171397.2"	"ctdsplb"	0.123294726272531	"-1"	"3.0"	"MZspg"
"ENSDART00000171402.2"	"pigb"	0.13865431402687	"-1"	"4.5"	"MZspg"
"ENSDART00000171410.2"	"CABZ01075521.1"	0.0776319175431852	"-1"	"4.5"	"MZspg"
"ENSDART00000171414.3"	"si:dkey-262g12.14"	0.132170493997125	"1"	"4.5"	"MZspg"
"ENSDART00000171417.2"	"si:ch73-299h12.3"	0.0727564170959552	"1"	"3.5"	"MZspg"
"ENSDART00000171430.2"	"BX908401.1"	0.101250763811457	"1"	"4.0"	"MZspg"
"ENSDART00000171432.2"	"CABZ01034698.2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171440.2"	"dtwd2"	0.115020413713089	"1"	"4.0"	"MZspg"
"ENSDART00000171454.2"	"sphk2"	0.0675501295299292	"-1"	"3.5"	"MZspg"
"ENSDART00000171459.2"	"cyp2aa2"	0.0491934495823697	"1"	"4.5"	"MZspg"
"ENSDART00000171477.2"	"CABZ01076737.1"	0.126057203815951	"-1"	"3.5"	"MZspg"
"ENSDART00000171501.2"	"cldn10b"	0.109413449793938	"1"	"3.5"	"MZspg"
"ENSDART00000171509.2"	"acp7"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171513.2"	"znf1015"	0.0291993442597065	"1"	"5.0"	"MZspg"
"ENSDART00000171523.2"	"TMEM200C"	0.0826493073468192	"1"	"5.0"	"MZspg"
"ENSDART00000171531.2"	"znfx1"	0.0636237021757979	"1"	"3.5"	"MZspg"
"ENSDART00000171565.2"	"zbtb3"	0.0632194754122907	"-1"	"3.0"	"MZspg"
"ENSDART00000171589.2"	"hrasa"	0.106133202628342	"-1"	"5.0"	"MZspg"
"ENSDART00000171602.2"	"chmp1a"	0.105926385906862	"1"	"4.0"	"MZspg"
"ENSDART00000171603.2"	"mrps2"	0.10172936877151	"-1"	"3.5"	"MZspg"
"ENSDART00000171605.2"	"socs9"	0.128374110539805	"1"	"4.0"	"MZspg"
"ENSDART00000171638.2"	"BX324224.1"	0.12588305353294	"1"	"4.5"	"MZspg"
"ENSDART00000171641.2"	"pcxa"	0.115085463889828	"-1"	"4.0"	"MZspg"
"ENSDART00000171645.2"	"si:ch73-299h12.9"	0.107134944284725	"-1"	"3.0"	"MZspg"
"ENSDART00000171654.2"	"CABZ01083166.1"	0.142684282472327	"-1"	"4.5"	"MZspg"
"ENSDART00000171662.2"	"znf1174"	0.0266779564527408	"-1"	"4.0"	"MZspg"
"ENSDART00000171678.2"	"ubb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171682.2"	"aatkb"	0.0960806986642622	"-1"	"3.5"	"MZspg"
"ENSDART00000171687.2"	"XPO5"	0.104612761124539	"1"	"5.5"	"MZspg"
"ENSDART00000171689.2"	"lrfn5a"	0.0852131593188408	"-1"	"4.0"	"MZspg"
"ENSDART00000171704.2"	"soul4"	0.0551816113342868	"1"	"4.0"	"MZspg"
"ENSDART00000171719.2"	"atrxl"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171721.2"	"dap1b"	0.137033283299625	"1"	"4.0"	"MZspg"
"ENSDART00000171722.2"	"smdt1b"	0.124752397578801	"1"	"4.5"	"MZspg"
"ENSDART00000171734.2"	"si:dkey-15h8.15"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171737.2"	"ptpn12"	0.080475500302023	"1"	"4.0"	"MZspg"
"ENSDART00000171750.2"	"si:ch73-138e16.3"	0.0816383846308503	"1"	"4.0"	"MZspg"
"ENSDART00000171755.2"	"stoml2"	0.140671680974711	"-1"	"3.0"	"MZspg"
"ENSDART00000171758.2"	"rpp25a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171774.3"	"zgc:171566"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171804.2"	"tlk1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171805.2"	"fars2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171806.3"	"ppt1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171845.3"	"gpr19"	0.0925297196498005	"-1"	"4.5"	"MZspg"
"ENSDART00000171854.2"	"si:ch1073-303d10.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171863.2"	"si:ch211-272n13.3"	0.136813143494373	"1"	"4.5"	"MZspg"
"ENSDART00000171881.2"	"pepd"	0.0952319394071353	"1"	"4.0"	"MZspg"
"ENSDART00000171885.2"	"scp2b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171910.2"	"FP016005.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171920.3"	"dcp1a"	0.120457109420126	"-1"	"4.0"	"MZspg"
"ENSDART00000171932.2"	"hhex"	0.122973460828743	"1"	"4.5"	"MZspg"
"ENSDART00000171944.2"	"slc25a12"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171953.2"	"BX005124.1"	0.14954603525262	"-1"	"4.5"	"MZspg"
"ENSDART00000171955.2"	"CR855307.1"	0.0509492464838233	"-1"	"3.5"	"MZspg"
"ENSDART00000171960.2"	"CR352226.5"	NA	"0"	" NA"	"MZspg"
"ENSDART00000171965.2"	"galnt18a"	0.0979953111980718	"-1"	"3.5"	"MZspg"
"ENSDART00000171975.2"	"si:ch211-230g14.6"	0.0810082889347346	"-1"	"3.0"	"MZspg"
"ENSDART00000171976.2"	"spry1"	0.109263954267831	"1"	"4.5"	"MZspg"
"ENSDART00000171977.3"	"ddx52"	0.1009034992006	"1"	"4.0"	"MZspg"
"ENSDART00000171983.2"	"setd1ba"	0.104742788989063	"1"	"5.0"	"MZspg"
"ENSDART00000171986.2"	"cog3"	0.114157158855398	"-1"	"3.5"	"MZspg"
"ENSDART00000171987.2"	"CABZ01064859.2"	0.100433070359154	"1"	"4.0"	"MZspg"
"ENSDART00000171996.2"	"myl12.1"	0.103427070359694	"1"	"4.5"	"MZspg"
"ENSDART00000172000.2"	"tmem106c"	0.0903637576069893	"-1"	"3.0"	"MZspg"
"ENSDART00000172015.2"	"cyb5b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172021.2"	"tollip"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172024.2"	"zgc:158376"	0.121478873814089	"1"	"4.0"	"MZspg"
"ENSDART00000172045.2"	"trmt9b"	0.0725870469366922	"-1"	"3.5"	"MZspg"
"ENSDART00000172046.2"	"dok1b"	0.00713369337287517	"-1"	"3.5"	"MZspg"
"ENSDART00000172049.2"	"sh3bp5a"	0.0937414586895966	"1"	"5.0"	"MZspg"
"ENSDART00000172066.2"	"polr2a"	0.0377462375205404	"1"	"4.0"	"MZspg"
"ENSDART00000172069.2"	"snrpg"	0.114353967365456	"1"	"4.5"	"MZspg"
"ENSDART00000172076.2"	"hook1"	0.101593938499396	"-1"	"4.0"	"MZspg"
"ENSDART00000172079.2"	"BX323884.1"	0.0560235314841907	"1"	"4.5"	"MZspg"
"ENSDART00000172081.2"	"pcif1"	0.132791556381875	"1"	"5.0"	"MZspg"
"ENSDART00000172101.3"	"sncaip"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172102.2"	"elof1"	0.130845415656526	"1"	"4.0"	"MZspg"
"ENSDART00000172106.2"	"scml2"	0.107245489262117	"1"	"4.5"	"MZspg"
"ENSDART00000172113.2"	"dennd4b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172114.2"	"calm3a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172117.2"	"gldc"	0.0974577801152391	"-1"	"4.0"	"MZspg"
"ENSDART00000172119.2"	"lonrf1l"	0.130733895832339	"-1"	"3.0"	"MZspg"
"ENSDART00000172130.2"	"EPB41L2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172135.2"	"sh3pxd2b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172152.2"	"si:dkeyp-87d1.1"	0.145228432974839	"1"	"3.5"	"MZspg"
"ENSDART00000172155.2"	"CR790380.1"	0.121105274153294	"1"	"4.5"	"MZspg"
"ENSDART00000172158.2"	"l3hypdh"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172160.2"	"WDR63"	0.0579570894600077	"1"	"4.0"	"MZspg"
"ENSDART00000172166.2"	"si:ch211-235e9.6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172170.3"	"si:ch211-127m7.2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172174.3"	"agpat2"	0.0991187848978223	"1"	"4.5"	"MZspg"
"ENSDART00000172176.2"	"zc3h10"	0.0951902880269858	"1"	"4.0"	"MZspg"
"ENSDART00000172177.2"	"surf4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172178.2"	"si:ch211-231f6.6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172179.2"	"cdh1"	0.0732275960539485	"1"	"4.5"	"MZspg"
"ENSDART00000172184.2"	"znf569l"	0.105363056391735	"1"	"4.0"	"MZspg"
"ENSDART00000172191.2"	"snrnp35"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172195.2"	"coq8b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172196.2"	"atg4db"	0.100736364365828	"-1"	"4.0"	"MZspg"
"ENSDART00000172215.2"	"si:ch211-39i2.2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172230.2"	"cep83"	0.146456374356341	"-1"	"3.5"	"MZspg"
"ENSDART00000172235.2"	"gart"	0.131616854219177	"1"	"3.5"	"MZspg"
"ENSDART00000172241.2"	"nsdhl"	0.0967888690784242	"-1"	"3.0"	"MZspg"
"ENSDART00000172260.2"	"LO018474.1"	0.138615500241195	"-1"	"4.0"	"MZspg"
"ENSDART00000172276.2"	"zgc:163077"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172302.2"	"wbp1"	0.102829485253449	"1"	"5.0"	"MZspg"
"ENSDART00000172303.2"	"slc44a4"	0.0397256625644665	"-1"	"3.5"	"MZspg"
"ENSDART00000172315.3"	"si:ch211-161m3.4"	0.0839901863948007	"1"	"4.5"	"MZspg"
"ENSDART00000172320.2"	"mtpn"	0.109671807194804	"1"	"4.0"	"MZspg"
"ENSDART00000172322.2"	"elmod2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172324.2"	"capn7"	0.143347275503862	"-1"	"3.5"	"MZspg"
"ENSDART00000172363.2"	"col4a3bpb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172389.2"	"znf1093"	0.146777777248212	"1"	"4.0"	"MZspg"
"ENSDART00000172396.2"	"fadd"	0.119939510744998	"-1"	"3.5"	"MZspg"
"ENSDART00000172408.2"	"arhgap11a"	0.0788601122288231	"1"	"4.0"	"MZspg"
"ENSDART00000172415.2"	"btr18"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172419.2"	"si:ch211-119e14.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000172421.3"	"rbm14b"	0.0435004288049954	"1"	"4.5"	"MZspg"
"ENSDART00000172435.2"	"lmbr1"	0.138692535067502	"1"	"4.0"	"MZspg"
"ENSDART00000172441.2"	"lima1a"	NA	"0"	" NA"	"MZspg"
